full_name,selling_price,year,km_driven,fuel_type,mileage,max_power,company
Renault KWID RXL,295000.0,2018.0,30038.0,Petrol,25.17,53.3,Renault
Tata Tiago 1.05 Revotorq XE,370000.0,2017.0,53000.0,Diesel,27.28,69.0,Tata
Maruti Swift VXI,530000.0,2018.0,5000.0,Petrol,21.21,81.8,Maruti
Hyundai Xcent 1.1 CRDi SX Option,600000.0,2014.0,41217.0,Diesel,24.4,71.0,Hyundai
Renault KWID Climber 1.0 AMT,350000.0,2017.0,35000.0,Petrol,24.04,67.0,Renault
Ford Ecosport 1.5 DV5 MT Titanium,470000.0,2013.0,62000.0,Diesel,22.7,89.84,Ford
Ford Aspire 1.5 TDCi Trend,390000.0,2015.0,42000.0,Diesel,25.83,99.0,Ford
Ambassador Avigo 2000 DSZ,115999.99999999999,2005.0,120000.0,Diesel,13.2,56.0,Ambassador
Mahindra Scorpio S10 7 Seater,919999.9999999999,2015.0,80000.0,Diesel,15.4,120.0,Mahindra
Mahindra XUV500 W8 2WD,550000.0,2013.0,60000.0,Diesel,15.1,140.0,Mahindra
Hyundai Verna 1.6 SX,635000.0,2014.0,45000.0,Diesel,22.32,126.32,Hyundai
Mahindra XUV500 AT W8 FWD,1250000.0,2017.0,50000.0,Diesel,16.0,140.0,Mahindra
Maruti Alto 800 VXI,300000.0,2018.0,12000.0,Petrol,24.7,47.3,Maruti
Honda City i-VTEC CVT V,960000.0,2018.0,12000.0,Petrol,18.0,117.6,Honda
Maruti Vitara Brezza VDi Option,750000.0,2018.0,15000.0,Diesel,24.3,88.5,Maruti
Volkswagen Polo Petrol Trendline 1.2L,249000.00000000003,2011.0,63000.0,Petrol,16.47,73.9,Volkswagen
Tata Hexa XT,1400000.0,2018.0,30000.0,Diesel,17.6,153.86,Tata
Ford Figo Diesel ZXI,250000.0,2011.0,160800.0,Diesel,20.0,68.0,Ford
Hyundai Verna 1.6 SX,610000.0,2014.0,120000.0,Diesel,22.32,126.32,Hyundai
Maruti Zen Estilo VXI BSIII,165000.0,2010.0,62821.0,Petrol,18.2,67.1,Maruti
Ford Ecosport 2015-2021 1.5 Diesel Ambiente,545000.0,2016.0,78247.0,Diesel,21.7,98.96,Ford
Hyundai Verna 1.6 CRDi EX MT,480000.0,2013.0,113000.0,Diesel,22.32,126.3,Hyundai
Hyundai i20 2015-2017 Asta Option 1.2,395000.0,2014.0,52000.0,Petrol,18.6,81.83,Hyundai
Toyota Innova 2.5 G (Diesel) 7 Seater,495000.0,2012.0,109000.0,Diesel,12.99,100.6,Toyota
Hyundai Grand i10 Asta Option,470000.0,2017.0,90000.0,Petrol,18.9,82.0,Hyundai
Tata Indica eXeta eGLX,200000.0,2011.0,35000.0,Petrol,16.84,64.4,Tata
Skoda Laura 1.9 TDI MT Ambiente,280000.0,2010.0,90000.0,Diesel,17.0,105.0,Skoda
Chevrolet Aveo 1.4 LS Limited Edition,149000.0,2008.0,62001.0,Petrol,14.4,94.0,Chevrolet
Volkswagen Polo Diesel Trendline 1.2L,200000.0,2011.0,98000.0,Diesel,22.07,73.9,Volkswagen
Hyundai i20 Active 1.4 SX,699000.0,2016.0,20000.0,Diesel,21.19,88.73,Hyundai
Toyota Corolla Altis 1.8 G,315000.0,2010.0,57000.0,Petrol,14.28,138.03,Toyota
Maruti Wagon R VXI,340000.0,2014.0,21717.0,Petrol,20.51,67.04,Maruti
Renault Duster 85PS Diesel RxL,500000.0,2014.0,40000.0,Diesel,20.45,83.8,Renault
Honda City i-VTEC ZX,1050000.0,2017.0,50000.0,Petrol,17.14,117.6,Honda
Renault Duster 110PS Diesel RxZ,600000.0,2016.0,90000.0,Diesel,19.6,108.45,Renault
Fiat Avventura Urban Cross 1.3 Multijet Active,478000.0,2017.0,90000.0,Diesel,20.5,91.72,Fiat
Maruti Swift VXI Optional,491000.0,2017.0,27876.0,Petrol,20.4,81.8,Maruti
Land Rover Discovery Sport Si4 HSE,2890000.0,2016.0,56000.0,Petrol,12.63,177.0,Land
Hyundai i10 Asta,160000.0,2008.0,57215.0,Petrol,20.36,78.9,Hyundai
Hyundai Venue SX Turbo BSIV,985000.0,2019.0,5400.0,Petrol,18.27,118.35,Hyundai
Maruti Swift Dzire VDI,500000.0,2014.0,60000.0,Diesel,23.4,74.0,Maruti
Tata Tiago 1.2 Revotron XT,335000.0,2017.0,24800.0,Petrol,23.84,84.0,Tata
Honda BRV i-DTEC VX MT,950000.0,2016.0,59450.0,Diesel,21.9,98.6,Honda
Honda Jazz VX CVT,740000.0,2018.0,20000.0,Petrol,17.1,88.51,Honda
Tata Indica Vista Terra 1.4 TDI,200000.0,2010.0,90000.0,Diesel,17.0,71.0,Tata
Maruti Swift VXI,375000.0,2013.0,34553.0,Petrol,22.0,81.8,Maruti
Maruti Vitara Brezza VDi,810000.0,2018.0,40000.0,Diesel,24.3,88.5,Maruti
Volkswagen Polo Petrol Trendline 1.2L,173000.0,2010.0,350000.0,Petrol,16.47,73.9,Volkswagen
Maruti Vitara Brezza VDi,700000.0,2017.0,50000.0,Diesel,24.3,88.5,Maruti
Mahindra KUV 100 mFALCON D75 K4,310000.0,2016.0,70000.0,Diesel,25.32,77.0,Mahindra
Mahindra Scorpio 1.99 S4,850000.0,2017.0,120000.0,Diesel,15.4,120.0,Mahindra
Hyundai i20 Era 1.4 CRDi,285000.0,2013.0,90000.0,Diesel,22.54,88.76,Hyundai
Maruti Swift Dzire VDI,450000.0,2014.0,120000.0,Diesel,23.4,74.0,Maruti
Hyundai Creta 1.6 CRDi SX,1100000.0,2017.0,80000.0,Diesel,19.67,126.2,Hyundai
Mahindra Xylo E4 BS IV,350000.0,2011.0,155000.0,Diesel,14.0,112.0,Mahindra
Mahindra Scorpio 1.99 S6 Plus,1080000.0,2017.0,30000.0,Diesel,15.4,120.0,Mahindra
Honda City i DTEC V,530000.0,2014.0,66100.0,Diesel,26.0,98.6,Honda
Maruti Swift Dzire VDI,680000.0,2017.0,50000.0,Diesel,28.4,74.02,Maruti
Mahindra Scorpio 1.99 S4 Plus,1025000.0,2017.0,42000.0,Diesel,15.4,120.0,Mahindra
Hyundai i20 1.2 Spotz,650000.0,2017.0,55000.0,Petrol,18.6,81.83,Hyundai
Hyundai i10 Magna,194000.0,2012.0,110699.0,Petrol,20.36,78.9,Hyundai
Maruti Baleno Delta Automatic,686000.0,2019.0,5000.0,Petrol,21.4,83.1,Maruti
Maruti Alto 800 LXI,200000.0,2016.0,50000.0,Petrol,22.74,47.3,Maruti
Maruti Swift Dzire VXI,250000.0,2010.0,44000.0,Petrol,19.1,85.8,Maruti
Maruti Vitara Brezza VDi Option,730000.0,2018.0,90000.0,Diesel,24.3,88.5,Maruti
Hyundai Verna 1.6 VTVT SX,650000.0,2016.0,55000.0,Petrol,17.01,121.3,Hyundai
Maruti Vitara Brezza ZDi Plus Dual Tone,790000.0,2017.0,45000.0,Diesel,24.3,88.5,Maruti
Maruti Baleno Zeta 1.2,620000.0,2017.0,30000.0,Petrol,21.4,83.1,Maruti
Hyundai Verna 1.6 VTVT,509999.99999999994,2013.0,50000.0,Petrol,17.01,121.3,Hyundai
Maruti Eeco 5 Seater AC BSIV,375000.0,2013.0,20000.0,Petrol,15.37,73.0,Maruti
Nissan Terrano XV 110 PS,525000.0,2015.0,69000.0,Diesel,19.01,108.5,Nissan
Maruti Swift Dzire AMT VXI,620000.0,2017.0,19843.0,Petrol,21.21,81.8,Maruti
Tata Indigo LS (TDI) BS-III,270000.0,2014.0,20000.0,Diesel,19.09,69.01,Tata
Ford Endeavour 3.0L 4X4 AT,950000.0,2011.0,30000.0,Diesel,11.4,153.86,Ford
Toyota Innova Crysta 2016-2020 2.4 G MT,1450000.0,2017.0,52300.0,Diesel,13.68,147.51,Toyota
Honda City i VTEC CVT SV,844999.9999999999,2016.0,40000.0,Petrol,18.0,117.3,Honda
Maruti Swift Dzire LDI,390000.0,2014.0,61500.0,Diesel,23.4,74.0,Maruti
Honda Amaze S i-Vtech,395000.0,2015.0,59000.0,Petrol,18.0,86.7,Honda
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,450000.0,2018.0,40000.0,Petrol,18.9,81.86,Hyundai
Audi A6 2.0 TDI,1700000.0,2013.0,60000.0,Diesel,17.68,174.33,Audi
Hyundai Grand i10 Magna,325000.0,2013.0,61000.0,Petrol,18.9,82.0,Hyundai
Mahindra KUV 100 mFALCON D75 K4,350000.0,2016.0,70000.0,Diesel,25.32,77.0,Mahindra
Mahindra XUV500 W8 2WD,650000.0,2013.0,63000.0,Diesel,15.1,140.0,Mahindra
Mercedes-Benz E-Class E 200 CGI,1250000.0,2012.0,58000.0,Petrol,12.3,185.0,Mercedes-Benz
Maruti Zen Estilo VXI BSIV,220000.00000000003,2013.0,40000.0,Petrol,19.0,67.1,Maruti
Mahindra Quanto C8,350000.0,2015.0,49000.0,Diesel,17.21,100.0,Mahindra
Maruti Swift Dzire VDI,750000.0,2017.0,22000.0,Diesel,28.4,74.02,Maruti
Honda City 1.5 V MT,299000.0,2010.0,57977.0,Petrol,17.0,118.0,Honda
Hyundai Xcent 1.1 CRDi Base,378000.0,2016.0,70000.0,Diesel,24.4,71.0,Hyundai
Land Rover Range Rover Evoque Convertible HSE Dynamic,7000000.0,2018.0,13000.0,Petrol,12.19,237.36,Land
Mini Cooper 3 DOOR S,1325000.0,2012.0,67000.0,Petrol,17.33,189.08,Mini
Maruti Ertiga VDI,524000.0,2014.0,48242.0,Diesel,20.77,88.76,Maruti
Ford Figo Diesel EXI,169000.0,2012.0,68000.0,Diesel,20.0,68.05,Ford
Maruti Ertiga ZDI,500000.0,2014.0,40000.0,Diesel,20.77,88.8,Maruti
Audi Q7 2006-2020 3.0 TDI Quattro Premium Plus,2000000.0,2012.0,98000.0,Diesel,12.07,241.4,Audi
Maruti Swift Dzire VDI,380000.0,2013.0,113450.0,Diesel,23.4,74.0,Maruti
Maruti Wagon R AMT VXI,400000.0,2018.0,80000.0,Petrol,20.51,67.0,Maruti
Hyundai Santro Sportz SE AMT BSIV,565000.0,2020.0,1000.0,Petrol,20.3,68.0,Hyundai
Maruti Wagon R VXI,335000.0,2015.0,20292.0,Petrol,20.51,67.04,Maruti
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,300000.0,2010.0,67900.0,Diesel,12.05,120.0,Mahindra
Chevrolet Beat Diesel LS,200000.0,2012.0,70000.0,Diesel,25.44,57.6,Chevrolet
Mahindra Scorpio 1.99 S10,1051000.0,2015.0,40000.0,Diesel,15.4,120.0,Mahindra
Hyundai Grand i10 1.2 CRDi Sportz Option,509999.99999999994,2017.0,60000.0,Diesel,24.0,73.97,Hyundai
Renault KWID Climber 1.0 AMT,370000.0,2018.0,25000.0,Petrol,24.04,67.0,Renault
Maruti Wagon R LXI,200000.0,2006.0,70000.0,Petrol,18.9,67.1,Maruti
Maruti Baleno Delta 1.3,625000.0,2018.0,21000.0,Diesel,27.39,74.0,Maruti
Mahindra Scorpio S7 140 BSIV,1290000.0,2018.0,39000.0,Diesel,16.36,140.0,Mahindra
Hyundai Creta 1.6 E Plus,890000.0,2017.0,30000.0,Petrol,15.8,121.3,Hyundai
Hyundai Verna 1.6 CRDI,420000.0,2012.0,61000.0,Diesel,22.32,126.3,Hyundai
Maruti Swift LXI Optional-O,500000.0,2017.0,5743.0,Petrol,20.4,83.11,Maruti
Nissan Terrano XL Plus 85 PS,750000.0,2017.0,44000.0,Diesel,20.45,83.8,Nissan
Hyundai Grand i10 1.2 Kappa Asta,600000.0,2018.0,24200.0,Petrol,18.9,81.86,Hyundai
Maruti Baleno Delta 1.3,590000.0,2017.0,57000.0,Diesel,27.39,74.0,Maruti
Hyundai i10 Magna,190000.0,2011.0,58000.0,Petrol,20.36,78.9,Hyundai
Datsun GO Plus T Option BSIV,500000.0,2017.0,15000.0,Petrol,19.44,67.0,Datsun
Maruti Celerio ZXI Optional,450000.0,2017.0,10000.0,Petrol,23.1,67.04,Maruti
Mahindra NuvoSport N8,550000.0,2016.0,70000.0,Diesel,17.45,100.0,Mahindra
Chevrolet Beat LT,170000.0,2011.0,65000.0,Petrol,18.6,79.4,Chevrolet
Mahindra XUV500 W6 2WD,650000.0,2015.0,100000.0,Diesel,15.1,140.0,Mahindra
BMW Z4 M40i,8250000.0,2020.0,2000.0,Petrol,11.29,335.0,BMW
Maruti Wagon R VXI Opt 1.2,500000.0,2020.0,10000.0,Petrol,20.52,81.8,Maruti
Hyundai Xcent 1.2 Kappa AT SX Option,500000.0,2015.0,10000.0,Petrol,16.9,82.0,Hyundai
Maruti Alto LXi,140000.0,2009.0,43000.0,Petrol,19.7,46.3,Maruti
Honda Amaze S Plus i-VTEC,349000.0,2013.0,64000.0,CNG,18.0,86.7,Honda
Maruti Wagon R VXI with ABS,325000.0,2014.0,30000.0,Petrol,20.51,67.06,Maruti
Honda City i VTEC S,434999.99999999994,2014.0,63000.0,Petrol,17.8,117.3,Honda
Land Rover Discovery HSE Luxury 3.0 Si6,6200000.0,2018.0,25000.0,Petrol,9.17,335.25,Land
Honda City i VTEC V,755000.0,2017.0,32226.0,Petrol,17.8,117.3,Honda
Renault Koleos 2.0 Diesel,650000.0,2013.0,63432.0,Diesel,13.73,148.0,Renault
Audi A3 cabriolet 40 TFSI Premium Plus,4000000.0,2018.0,8000.0,Petrol,16.6,177.0,Audi
Honda Brio V MT,250000.0,2013.0,80000.0,Petrol,19.4,86.8,Honda
Maruti Alto K10 VXI,245000.00000000003,2014.0,65000.0,Petrol,23.95,67.05,Maruti
Kia Seltos HTK Plus D,1350000.0,2019.0,14000.0,Diesel,20.8,113.4,Kia
Tata Indigo LX (TDI) BS III,215000.0,2013.0,90760.0,Diesel,19.09,69.0,Tata
Tata Indigo LX (TDI) BS-III,400000.0,2016.0,80000.0,Diesel,19.09,69.01,Tata
Renault KWID AMT RXL,310000.0,2018.0,15000.0,Petrol,24.04,67.0,Renault
Renault Captur 1.5 Diesel RXT,1265000.0,2018.0,12851.0,Diesel,20.37,108.45,Renault
BMW 6 Series GT 630i Luxury Line,5500000.0,2018.0,30000.0,Petrol,14.28,254.7,BMW
Toyota Land Cruiser 200 V8 Petrol,9200000.0,2016.0,80000.0,Petrol,9.0,285.4,Toyota
Maruti Swift Dzire VDi,675000.0,2018.0,32000.0,Diesel,19.3,73.9,Maruti
Maruti Wagon R VXI 1.2,500000.0,2019.0,30000.0,Petrol,20.52,81.8,Maruti
Hyundai i10 Sportz Option,300000.0,2010.0,25000.0,Petrol,20.36,78.9,Hyundai
Mahindra Scorpio S10 AT 2WD,1450000.0,2016.0,35000.0,Diesel,15.4,120.0,Mahindra
Mahindra Scorpio VLX 4WD BSIV,530000.0,2013.0,140000.0,Diesel,12.05,120.0,Mahindra
Ford Ecosport 1.5 DV5 MT Titanium,575000.0,2014.0,65597.0,Diesel,22.7,89.84,Ford
Hyundai i20 2015-2017 Sportz 1.2,550000.0,2017.0,35000.0,Petrol,18.6,81.83,Hyundai
Maruti Ciaz VDi Plus,500000.0,2014.0,160000.0,Diesel,26.21,88.5,Maruti
Maruti Baleno Delta,643000.0,2020.0,7124.0,Petrol,21.01,81.8,Maruti
Ford Ecosport 2015-2021 S Petrol BSIV,1000000.0,2019.0,15000.0,Petrol,18.1,123.24,Ford
Hyundai Xcent 1.2 CRDi S,611000.0,2018.0,22979.0,Diesel,25.4,73.97,Hyundai
Toyota Etios Liva GD,310000.0,2014.0,150000.0,Diesel,23.59,67.04,Toyota
Hyundai Grand i10 Asta,550000.0,2016.0,34000.0,Petrol,18.9,82.0,Hyundai
Renault Scala Diesel RxZ Travelogue,350000.0,2015.0,42000.0,Diesel,21.64,84.8,Renault
Volkswagen Vento Diesel Trendline,300000.0,2011.0,280000.0,Diesel,20.54,103.6,Volkswagen
Tata Tigor 1.2 Revotron XT,470000.0,2018.0,40000.0,Petrol,20.3,84.0,Tata
Honda City i DTec V,525000.0,2014.0,77000.0,Diesel,26.0,98.6,Honda
Datsun GO Plus T Option BSIV,469000.00000000006,2017.0,15000.0,Petrol,19.44,67.0,Datsun
Maruti Alto K10 2010-2014 VXI,210000.0,2012.0,60000.0,Petrol,20.92,67.1,Maruti
Maruti Alto 800 LXI,200000.0,2013.0,120000.0,Petrol,22.74,47.3,Maruti
Renault KWID 1.0 RXT Optional,400000.0,2019.0,2500.0,Petrol,23.01,67.0,Renault
Jaguar XF 2.2 Litre Luxury,2150000.0,2013.0,50000.0,Diesel,16.36,187.7,Jaguar
Maruti Celerio ZXI,340000.0,2016.0,46500.0,Petrol,23.1,67.04,Maruti
Audi Q3 35 TDI Quattro Premium Plus,2050000.0,2015.0,69000.0,Diesel,15.73,174.33,Audi
Maruti Swift VDI,381000.0,2012.0,68000.0,Diesel,22.9,74.0,Maruti
Mercedes-Benz C-Class C 250 CDI Elegance,775000.0,2011.0,45000.0,Diesel,14.94,204.0,Mercedes-Benz
Maruti Swift Dzire VDI,700000.0,2017.0,20000.0,Diesel,28.4,74.02,Maruti
Maruti Ciaz Alpha Diesel,675000.0,2017.0,106000.0,Diesel,28.09,88.5,Maruti
Honda City i VTEC CVT SV,670000.0,2015.0,28000.0,Petrol,18.0,117.3,Honda
Mahindra XUV500 W6 2WD,1050000.0,2018.0,50000.0,Diesel,16.0,140.0,Mahindra
Renault Scala Diesel RxL,315000.0,2014.0,70000.0,Diesel,21.64,84.8,Renault
BMW X5 xDrive 30d xLine,7900000.0,2019.0,19000.0,Diesel,13.38,265.0,BMW
Honda City 1.5 S MT,360000.0,2011.0,55000.0,Petrol,17.0,118.0,Honda
Ford Figo 1.5D Ambiente ABS MT,400000.0,2017.0,53000.0,Diesel,25.83,99.0,Ford
Hyundai Verna 1.6 SX,470000.0,2014.0,89000.0,Diesel,22.32,126.32,Hyundai
Maruti Alto 800 LXI,304000.0,2018.0,22000.0,Petrol,24.7,47.3,Maruti
Tata Zest Quadrajet 1.3 75PS XMS,525000.0,2018.0,90000.0,Diesel,22.95,74.0,Tata
Honda City i DTEC S,490000.00000000006,2014.0,69000.0,Diesel,26.0,98.6,Honda
Mahindra Scorpio 1.99 S6 Plus,864000.0,2016.0,155000.0,Diesel,15.4,120.0,Mahindra
Mahindra XUV500 W6 2WD,480000.0,2013.0,85000.0,Diesel,16.0,140.0,Mahindra
Hyundai Xcent 1.2 Kappa SX Option,350000.0,2016.0,50000.0,Petrol,19.1,82.0,Hyundai
Maruti Wagon R VXI AMT Opt 1.2,575000.0,2019.0,3600.0,Petrol,20.52,81.8,Maruti
Mercedes-Benz CLA 200 CDI Sport,2850000.0,2018.0,15000.0,Diesel,17.9,136.0,Mercedes-Benz
Maruti SX4 Vxi BSIII,300000.0,2007.0,40000.0,Petrol,15.0,104.68,Maruti
Daewoo Matiz SA,103000.0,2000.0,120000.0,Petrol,18.5,53.0,Daewoo
Toyota Innova 2.5 G (Diesel) 7 Seater,780000.0,2015.0,143000.0,Diesel,12.99,100.0,Toyota
Audi A6 35 TDI Technology,3490000.0,2018.0,24000.0,Diesel,17.68,174.33,Audi
MG Hector Smart Diesel MT BSIV,1698999.9999999998,2019.0,28000.0,Diesel,17.41,167.68,MG
Honda Brio 1.2 S MT,275000.0,2016.0,65000.0,Petrol,18.5,86.8,Honda
Maruti Swift ZDI Plus,800000.0,2019.0,44000.0,Diesel,28.4,74.0,Maruti
Maruti Baleno Zeta Automatic,680000.0,2018.0,10000.0,Petrol,21.4,83.1,Maruti
Toyota Fortuner 3.0 Diesel,1200000.0,2010.0,200000.0,Diesel,11.5,171.0,Toyota
Toyota Innova 2.5 G (Diesel) 8 Seater,525000.0,2012.0,187031.0,Diesel,12.99,100.0,Toyota
Ford Ecosport 2015-2021 1.5 Petrol Titanium Plus BSIV,955000.0000000001,2019.0,22346.0,Petrol,17.0,121.36,Ford
Hyundai i20 1.4 CRDi Magna,350000.0,2012.0,120000.0,Diesel,21.9,90.0,Hyundai
Maruti Vitara Brezza LXI,800000.0,2020.0,1000.0,Petrol,17.03,103.26,Maruti
Mahindra XUV500 W6 2WD,825000.0,2015.0,170000.0,Diesel,16.0,140.0,Mahindra
Mahindra Marazzo M8 8Str,1476000.0,2019.0,60000.0,Diesel,17.3,121.0,Mahindra
Honda Jazz V CVT,670000.0,2018.0,40000.0,Petrol,18.2,88.7,Honda
Maruti Alto LXi,180000.0,2012.0,28000.0,Petrol,19.7,46.3,Maruti
Renault Scala RxL,350000.0,2014.0,85000.0,Petrol,16.95,97.6,Renault
Hyundai Grand i10 1.2 Kappa Asta,490000.00000000006,2017.0,35000.0,Petrol,18.9,81.86,Hyundai
Maruti Baleno Zeta 1.2,550000.0,2017.0,20000.0,Petrol,21.4,83.1,Maruti
Hyundai i10 Sportz,350000.0,2014.0,40000.0,Petrol,20.36,78.9,Hyundai
Toyota Corolla Altis G,245000.00000000003,2009.0,65000.0,Petrol,14.53,138.1,Toyota
Toyota Innova Crysta 2016-2020 2.4 GX MT 8S BSIV,1500000.0,2019.0,35000.0,Diesel,13.68,147.8,Toyota
Hyundai EON Era Plus,250000.0,2013.0,54417.0,Petrol,21.1,55.2,Hyundai
Ford Figo Diesel LXI,190000.0,2012.0,74000.0,Diesel,20.0,68.05,Ford
Volkswagen Ameo 1.2 MPI Comfortline Plus,400000.0,2017.0,47592.0,Petrol,17.0,73.75,Volkswagen
Renault Duster 85PS Diesel RxE Adventure,459999.99999999994,2014.0,46500.0,Diesel,20.45,83.8,Renault
Maruti Swift AMT VXI,650000.0,2019.0,8000.0,Petrol,21.21,81.8,Maruti
Maruti Ciaz ZDi Plus SHVS,700000.0,2016.0,120000.0,Diesel,28.09,88.5,Maruti
Chevrolet Spark 1.0 LT,120000.0,2013.0,100000.0,Petrol,16.2,62.1,Chevrolet
Mercedes-Benz GLE Class 250d,3850000.0,2016.0,48500.0,Diesel,17.9,201.15,Mercedes-Benz
Maruti Swift 1.2 DLX (Only Delhi),455000.0,2017.0,34000.0,Petrol,20.4,81.8,Maruti
Tata Indigo LS TDI BSIII,160000.0,2012.0,88157.0,Diesel,19.09,69.0,Tata
Maruti Swift VXI BSIV,365000.0,2014.0,54000.0,Petrol,22.0,81.8,Maruti
Toyota Etios GD,555000.0,2016.0,163000.0,Diesel,23.59,67.05,Toyota
Maruti Swift Dzire ZXI,470000.0,2014.0,11275.0,Petrol,19.1,85.8,Maruti
Maruti Ritz VDi,325000.0,2013.0,58000.0,Diesel,21.1,73.9,Maruti
Toyota Fortuner 2016-2021 2.8 2WD AT,2950000.0,2018.0,35000.0,Diesel,12.9,174.5,Toyota
Nissan Terrano XL Plus 85 PS,800000.0,2015.0,19000.0,Diesel,20.45,83.8,Nissan
Maruti Swift VDI,400000.0,2012.0,48000.0,Diesel,22.9,74.0,Maruti
Renault Duster 85PS Diesel RxE,550000.0,2015.0,68000.0,Diesel,19.87,83.8,Renault
Honda Civic 1.8 V AT,1519000.0,2019.0,23000.0,Petrol,13.9,130.2,Honda
Maruti Swift Dzire AMT VDI,740000.0,2018.0,31500.0,Diesel,28.4,74.02,Maruti
Tata Vista TDI LX,125000.0,2013.0,120000.0,Diesel,19.1,70.0,Tata
Honda Brio V MT,271000.0,2011.0,63000.0,Petrol,19.4,86.8,Honda
Maruti Kizashi CVT,425000.0,2011.0,63000.0,Petrol,10.0,175.6,Maruti
Mahindra Supro LX 8 Str,475000.0,2018.0,60000.0,Diesel,23.5,45.0,Mahindra
Honda Amaze S i-Dtech,325000.0,2013.0,73000.0,Diesel,25.8,98.6,Honda
Hyundai Grand i10 Nios AMT Sportz,600000.0,2020.0,10000.0,Petrol,20.7,81.86,Hyundai
Honda Amaze S i-Dtech,300000.0,2013.0,208000.0,Diesel,25.8,98.6,Honda
Hyundai i10 Sportz 1.2,300000.0,2010.0,30000.0,Petrol,20.36,78.9,Hyundai
Maruti Wagon R LXI CNG,345000.0,2016.0,83000.0,CNG,26.6,58.16,Maruti
Mahindra Scorpio S3 9 Seater BSIV,900000.0,2018.0,60000.0,Diesel,15.4,75.0,Mahindra
Mahindra XUV500 W10 1.99 mHawk,1025000.0,2016.0,83000.0,Diesel,16.0,140.0,Mahindra
Isuzu D-Max V-Cross 4X4,1450000.0,2017.0,58132.0,Diesel,12.4,134.0,Isuzu
Maruti Swift LXI Option,400000.0,2015.0,34000.0,Petrol,20.4,81.8,Maruti
Honda Amaze S i-Dtech,367000.0,2014.0,45120.0,Diesel,25.8,98.6,Honda
Hyundai Grand i10 1.2 Kappa Magna AT,535000.0,2019.0,15000.0,Petrol,18.9,81.86,Hyundai
Maruti Ertiga VXI Petrol,805000.0000000001,2019.0,15000.0,Petrol,19.34,103.0,Maruti
MG Hector Hybrid Super MT BSIV,1488000.0,2020.0,1000.0,Petrol,15.81,141.0,MG
Hyundai i10 Sportz Option,250000.0,2012.0,64000.0,Petrol,20.36,78.9,Hyundai
Mercedes-Benz E-Class E250 CDI Elegance,700000.0,2011.0,98000.0,Diesel,14.21,203.0,Mercedes-Benz
Maruti Vitara Brezza VDi Option,675000.0,2016.0,65000.0,Diesel,24.3,88.5,Maruti
Maruti Swift DDiS VDI,425000.0,2015.0,84000.0,Diesel,28.4,74.0,Maruti
Maruti Alto 800 VXI,260000.0,2015.0,33000.0,Petrol,22.74,47.3,Maruti
Hyundai Xcent 1.2 Kappa S,300000.0,2014.0,57368.0,Petrol,19.1,82.0,Hyundai
Honda City i VTEC VX,700000.0,2016.0,55670.0,Petrol,17.8,117.3,Honda
Maruti Baleno Delta 1.3,560000.0,2017.0,50000.0,Diesel,27.39,74.0,Maruti
Hyundai Verna CRDi,155000.0,2006.0,148000.0,Diesel,16.8,110.0,Hyundai
Porsche Cayenne Diesel,5975000.0,2016.0,47000.0,Diesel,15.15,240.0,Porsche
Maruti Ertiga VXI,800000.0,2019.0,18000.0,Petrol,19.01,103.26,Maruti
BMW 3 Series 320d,750000.0,2011.0,52420.0,Diesel,22.69,190.0,BMW
Hyundai Grand i10 Magna,350000.0,2015.0,10000.0,Petrol,18.9,82.0,Hyundai
Toyota Innova Crysta 2016-2020 2.4 G MT 8S BSIV,1380000.0,2016.0,40000.0,Diesel,13.68,147.8,Toyota
Chevrolet Beat LT,265000.0,2015.0,55000.0,Petrol,18.6,76.8,Chevrolet
Mahindra Scorpio S10 7 Seater,1000000.0,2015.0,50000.0,Diesel,15.4,120.0,Mahindra
Maruti Ertiga BSIV VXI,700000.0,2018.0,50000.0,Petrol,17.5,91.1,Maruti
Maruti Swift Dzire LXi,229999.99999999997,2009.0,76963.0,Petrol,17.5,85.8,Maruti
BMW 5 Series 520d Luxury Line,2800000.0,2016.0,52890.0,Diesel,18.12,190.0,BMW
Hyundai Xcent 1.2 Kappa S,400000.0,2017.0,63000.0,Petrol,19.1,82.0,Hyundai
Maruti Baleno Alpha 1.3,825000.0,2018.0,25000.0,Diesel,27.39,74.0,Maruti
Renault KWID RXL,325000.0,2018.0,10103.0,Petrol,25.17,53.3,Renault
Skoda Fabia 1.2 MPI Active,150000.0,2008.0,55000.0,Petrol,14.7,70.0,Skoda
BMW X1 sDrive20d,1675000.0,2014.0,24000.0,Diesel,17.05,184.0,BMW
Mahindra XUV500 W8 2WD,800000.0,2014.0,47240.0,Diesel,15.1,140.0,Mahindra
Maruti Celerio LXI Optional MT BSIV,400000.0,2019.0,30000.0,Petrol,23.1,67.04,Maruti
Toyota Innova Crysta 2016-2020 2.4 VX MT,1750000.0,2018.0,58000.0,Diesel,13.68,147.51,Toyota
Mercedes-Benz CLA 200 CDI Sport,1925000.0,2016.0,56000.0,Diesel,17.9,136.0,Mercedes-Benz
Audi A4 2.0 TDI,1200000.0,2013.0,65000.0,Diesel,16.55,147.51,Audi
Hyundai i20 Sportz 1.4 CRDi,535000.0,2015.0,35213.0,Diesel,22.54,88.73,Hyundai
